02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:39, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:40, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
02/10/2020 19:39:41, 1.000, 1.000
